date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-08-02,124.06,124.8,122.07,123.09,23968414,23968414,-1.22,-0.981,123.0574,"Aug 2, 16",0.7772162864568293
2016-08-03,123.09,123.92,122.31,122.51,18525332,18525332,-0.58,-0.471,122.8008,"Aug 3, 16",0.7688420444701126
2016-08-04,122.94,124.79,122.51,124.36,21065974,21065974,1.85,1.51,123.9219,"Aug 4, 16",0.7955529887380882
2016-08-05,124.98,125.835,124.6184,125.15,20184035,20184035,0.79,0.635,125.2917,"Aug 5, 16",0.8069592838579266
2016-08-08,125.25,125.45,124.55,125.26,15233929,15233929,0.11,0.088,124.9682,"Aug 8, 16",0.8085475021657522
2016-08-09,125.34,126.09,124.53,125.06,19620967,19620967,-0.2,-0.16,125.3757,"Aug 9, 16",0.8056598325151602
2016-08-10,125.07,125.48,124.54,124.88,10670148,10670148,-0.18,-0.144,124.956,"Aug 10, 16",0.8030609298296273
2016-08-11,125.2,125.38,124.75,124.9,11729519,11729519,0.02,0.016,125.109,"Aug 11, 16",0.8033496967946866
2016-08-12,124.7,125,124.18,124.88,12158955,12158955,-0.02,-0.016,124.6917,"Aug 12, 16",0.8030609298296273
2016-08-15,124.91,124.92,123.7,123.9,19295130,19295130,-0.98,-0.785,124.0228,"Aug 15, 16",0.7889113485417267
2016-08-16,123.5,123.92,122.78,123.3,14222410,14222410,-0.6,-0.484,123.4319,"Aug 16, 16",0.7802483395899508
2016-08-17,123.66,124.38,122.85,124.37,13794179,13794179,1.07,0.868,123.6383,"Aug 17, 16",0.7956973722206179
2016-08-18,124.01,124.26,123.64,123.91,12400816,12400816,-0.46,-0.37,123.9411,"Aug 18, 16",0.7890557320242563
2016-08-19,123.6,124.157,123.28,123.56,11688265,11688265,-0.35,-0.282,123.6788,"Aug 19, 16",0.7840023101357204
2016-08-22,123.33,124.83,123.11,124.15,14386361,14386361,0.59,0.478,124.2056,"Aug 22, 16",0.7925209356049667
2016-08-23,124.51,125.09,124.25,124.37,13309452,13309452,0.22,0.177,124.6226,"Aug 23, 16",0.7956973722206179
2016-08-24,124.47,124.69,123.09,123.48,12243719,12243719,-0.89,-0.716,123.816,"Aug 24, 16",0.7828472422754836
2016-08-25,123.12,124.37,123.1,123.89,10730811,10730811,0.41,0.332,123.9239,"Aug 25, 16",0.7887669650591971
2016-08-26,124.05,125.19,123.91,124.96,17504825,17504825,1.07,0.864,124.599,"Aug 26, 16",0.8042159976898641
2016-08-29,124.35,126.73,124.35,126.54,15925900,15925900,1.58,1.264,126.025,"Aug 29, 16",0.8270285879295408
2016-08-30,126.6,126.6,125.15,125.84,17804286,17804286,-0.7,-0.553,125.726,"Aug 30, 16",0.8169217441524689
2016-08-31,125.6,126.22,125.1,126.12,14200636,14200636,0.28,0.223,125.8789,"Aug 31, 16",0.8209644816632976
2016-09-01,126.38,126.63,125.6,126.17,13536125,13536125,0.05,0.04,126.1994,"Sep 1, 16",0.8216863990759457
2016-09-02,126.85,126.86,126,126.51,12118773,12118773,0.34,0.269,126.4607,"Sep 2, 16",0.826595437481952
2016-09-06,126.67,129.94,126.47,129.73,26278407,26278407,3.22,2.545,128.7177,"Sep 6, 16",0.8730869188564825
