date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-03-18,100.5,102.41,100.01,101.12,15453454,15453454,1.4,1.404,101.2845,"Mar 18, 16",1.0210176239452216
2016-03-21,101.15,102.1,99.5,101.06,9578466,9578466,-0.06,-0.059,100.7246,"Mar 21, 16",1.0198184441841782
2016-03-22,100.48,101.52,99.2,99.84,9069905,9069905,-1.22,-1.207,100.0589,"Mar 22, 16",0.9954351223762947
2016-03-23,99.75,100.39,98.81,99.59,8313480,8313480,-0.25,-0.25,99.5913,"Mar 23, 16",0.9904385400386138
2016-03-24,98.64,98.85,97.07,98.36,10671139,10671139,-1.23,-1.235,98.0597,"Mar 24, 16",0.965855354937223
2016-03-28,98.34,101.44,97.82,101.21,12432217,12432217,2.85,2.898,100.5229,"Mar 28, 16",1.0228163935867867
2016-03-29,101.08,104.33,101,104.13,16008868,16008868,2.92,2.885,103.1487,"Mar 29, 16",1.081176475290901
2016-03-30,104.65,104.91,101.4805,102.19,14704994,14704994,-1.94,-1.863,102.7624,"Mar 30, 16",1.0424029963504964
2016-03-31,102.43,103.53,101.05,102.23,9747539,9747539,0.04,0.039,102.3332,"Mar 31, 16",1.0432024495245253
2016-04-01,102.93,105.79,102.47,105.7,14182359,14182359,3.47,3.394,104.4936,"Apr 1, 16",1.112555012371538
2016-04-04,105.9,105.92,103.2,104.35,10940426,10940426,-1.35,-1.277,104.3765,"Apr 4, 16",1.0855734677480602
2016-04-05,103.47,105.75,103.25,104.94,10060916,10060916,0.59,0.565,104.8485,"Apr 5, 16",1.0973654020649877
2016-04-06,105.3,106.44,104.25,104.83,9605800,9605800,-0.11,-0.105,105.0262,"Apr 6, 16",1.095166905836408
2016-04-07,104.31,106.435,103.6,104.45,10774911,10774911,-0.38,-0.362,104.7566,"Apr 7, 16",1.087572100683133
2016-04-08,105.12,105.326,102.82,103.81,7857592,7857592,-0.64,-0.613,104.0013,"Apr 8, 16",1.0747808498986695
2016-04-11,104.04,104.98,102.62,102.68,7451315,7451315,-1.13,-1.089,103.8544,"Apr 11, 16",1.0521962977323513
2016-04-12,103.15,107.22,102.21,106.98,12436982,12436982,4.3,4.188,105.0569,"Apr 12, 16",1.1381375139404648
2016-04-13,108,111.28,107.88,109.65,16701709,16701709,2.67,2.496,109.5492,"Apr 13, 16",1.1915010133068982
2016-04-14,110.01,111.64,109.15,110.42,9553688,9553688,0.77,0.702,110.5548,"Apr 14, 16",1.2068904869069557
2016-04-15,110.64,111.85,109.7803,111.51,11746065,11746065,1.09,0.987,110.7441,"Apr 15, 16",1.228675585899245
2016-04-18,109.9,110.7,106.02,108.4,32816416,32816416,-3.11,-2.789,108.2372,"Apr 18, 16",1.1665181016184931
2016-04-19,99.49,101.37,94.2,94.34,55728765,55728765,-14.06,-12.97,96.5776,"Apr 19, 16",0.8855103109473121
2016-04-20,94.34,96.98,93.14,96.77,26613506,26613506,2.43,2.576,95.7955,"Apr 20, 16",0.9340770912695716
2016-04-21,97.31,97.38,94.78,94.98,19919415,19919415,-1.79,-1.85,95.6357,"Apr 21, 16",0.8983015617317756
2016-04-22,94.847,96.69,94.21,95.9,15806320,15806320,0.92,0.969,95.6594,"Apr 22, 16",0.9166889847344418
2016-04-25,95.7,95.7461,92.8,93.56,14985382,14985382,-2.34,-2.44,93.7015,"Apr 25, 16",0.8699209740537474
2016-04-26,93.5,93.55,91.25,92.43,15330856,15330856,-1.13,-1.208,92.201,"Apr 26, 16",0.8473364218874292
2016-04-27,92.18,92.5,90.21,91.04,12218929,12218929,-1.39,-1.504,91.0978,"Apr 27, 16",0.8195554240899227
2016-04-28,91.5,92.67,90.09,90.28,11474907,11474907,-0.76,-0.835,91.5619,"Apr 28, 16",0.8043658137833722
2016-04-29,90.5,90.56,88.21,90.03,13968018,13968018,-0.25,-0.277,89.4276,"Apr 29, 16",0.7993692314456913
2016-05-02,90.41,93.22,89.8901,93.11,12547005,12547005,3.08,3.421,91.6417,"May 2, 16",0.8609271258459215
2016-05-03,92.08,93.25,91.3,91.54,10593880,10593880,-1.57,-1.686,91.88,"May 3, 16",0.8295485887652847
2016-05-04,91,92.16,90.35,90.79,7394742,7394742,-0.75,-0.819,91.1642,"May 4, 16",0.8145588417522417
2016-05-05,90.91,92.0775,89.25,89.37,10368491,10368491,-1.42,-1.564,90.4964,"May 5, 16",0.7861782540742134
2016-05-06,88.83,90.88,88.11,90.84,10433936,10433936,1.47,1.645,89.7621,"May 6, 16",0.8155581582197778
2016-05-09,90.73,91.828,89.9,90.54,9543705,9543705,-0.3,-0.33,90.9145,"May 9, 16",0.8095622594145606
2016-05-10,91.14,93.25,91.09,92.89,11175913,11175913,2.35,2.596,92.101,"May 10, 16",0.8565301333887622
2016-05-11,92.4,92.59,89.9,90.02,11692864,11692864,-2.87,-3.09,90.7247,"May 11, 16",0.7991693681521839
2016-05-12,90.32,90.41,85.74,87.74,20408118,20408118,-2.28,-2.533,87.1467,"May 12, 16",0.753600537232533
2016-05-13,87.39,88.59,86.26,87.88,11571389,11571389,0.14,0.16,87.4899,"May 13, 16",0.7563986233416343
2016-05-16,87.56,90,86.15,89.12,11247812,11247812,1.24,1.411,88.6352,"May 16, 16",0.7811816717365324
2016-05-17,89,90.87,88.172,88.63,11571267,11571267,-0.49,-0.55,89.3378,"May 17, 16",0.7713883703546773
2016-05-18,88.25,91.72,88.25,90.5,13911836,13911836,1.87,2.11,90.4547,"May 18, 16",0.8087628062405315
2016-05-19,90.16,91.27,88.3,89.55,11450323,11450323,-0.95,-1.05,89.409,"May 19, 16",0.7897757933573436
2016-05-20,90.08,93.28,89.98,92.49,15063042,15063042,2.94,3.283,92.1332,"May 20, 16",0.8485356016484724
2016-05-23,92.98,95.2924,92.85,94.89,13992330,13992330,2.4,2.595,94.5605,"May 23, 16",0.8965027920902103
2016-05-24,95.98,99.14,95.75,97.89,21246023,21246023,3,3.162,97.8675,"May 24, 16",0.9564617801423827
2016-05-25,99,100.31,98.3,100.2,15211295,15211295,2.31,2.36,99.2864,"May 25, 16",1.0026302009425554
2016-05-26,103.21,104,101.38,102.81,17824673,17824673,2.61,2.605,102.7704,"May 26, 16",1.0547945205479454
2016-05-27,102.44,103.5,101.44,103.3,9092127,9092127,0.49,0.477,102.5826,"May 27, 16",1.0645878219298
2016-05-31,102.95,103.45,102.13,102.57,8725656,8725656,-0.73,-0.707,102.64,"May 31, 16",1.0499978015037714
2016-06-01,101.5,101.92,100.16,101.51,8393380,8393380,-1.06,-1.033,101.1552,"Jun 1, 16",1.028812292392004
