date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-06-25,1155,1155.99,1119.9,1139.28,2884131,2884131,-30.01,-2.567,1134.92,"Jun 25, 18",-0.003864649820757255
2018-06-26,1144.14,1146.87,1129,1132.62,1734414,1734414,-6.66,-0.585,1137.11,"Jun 26, 18",-0.009687855206785131
2018-06-27,1136,1146.21,1116.7,1116.94,1726866,1726866,-15.68,-1.384,1128.75,"Jun 27, 18",-0.023397744163679277
2018-06-28,1112.39,1134,1106.07,1126.78,1486675,1486675,9.84,0.881,1122.02,"Jun 28, 18",-0.014794089359097729
2018-06-29,1132.31,1141.36,1127.02,1129.19,1578116,1578116,2.41,0.214,1132.98,"Jun 29, 18",-0.012686893416105613
2018-07-02,1115.35,1142.99,1106.6,1142.11,1161040,1161040,12.92,1.144,1127.96,"Jul 2, 18",-0.0013902247092770356
2018-07-03,1149.42,1149.91,1114.43,1116.28,822394,822394,-25.83,-2.262,1127.72,"Jul 3, 18",-0.023974818571303725
2018-07-05,1124.6,1144.14,1123.12,1141.29,1429710,1429710,25.01,2.24,1135.77,"Jul 5, 18",-0.002107195942992115
2018-07-06,1141.77,1156.2,1137.24,1155.08,1090967,1090967,13.79,1.208,1151.69,"Jul 6, 18",0.009950161755705064
2018-07-09,1160,1167.93,1157.23,1167.28,1079201,1079201,12.2,1.056,1163.24,"Jul 9, 18",0.020617294745125407
2018-07-10,1169.99,1173.5,1162.56,1167.14,1066704,1066704,-0.14,-0.012,1168.88,"Jul 10, 18",0.020494885022296103
2018-07-11,1155.62,1180.44,1155.37,1171.46,1662633,1662633,4.32,0.37,1173.62,"Jul 11, 18",0.024272099326746517
2018-07-12,1174.86,1201.99,1173.1,1201.26,2207431,2207431,29.8,2.544,1194.74,"Jul 12, 18",0.05032788318615016
2018-07-13,1202.8,1210.44,1195.29,1204.42,1631857,1631857,3.16,0.263,1204.24,"Jul 13, 18",0.053090845501442704
2018-07-16,1203.81,1208.71,1193.4,1196.51,1339237,1339237,-7.91,-0.657,1200.6,"Jul 16, 18",0.046174696161580785
2018-07-17,1182.74,1218.76,1182,1213.08,2008133,2008133,16.57,1.385,1206.79,"Jul 17, 18",0.06066276121360486
2018-07-18,1208.53,1221.59,1204.56,1212.91,1947397,1947397,-0.17,-0.014,1213.97,"Jul 18, 18",0.06051412083588357
2018-07-19,1206.65,1216.48,1197.73,1199.1,1916892,1916892,-13.81,-1.139,1203.55,"Jul 19, 18",0.04843927603392486
2018-07-20,1199.24,1210.77,1196.59,1197.88,1898376,1898376,-1.22,-0.102,1201.36,"Jul 20, 18",0.047372562734983005
2018-07-23,1195.66,1215.1,1192.01,1211,3272304,3272304,13.12,1.095,1206.63,"Jul 23, 18",0.05884410247442507
2018-07-24,1271,1275,1244.14,1258.15,5380032,5380032,47.15,3.893,1261.4,"Jul 24, 18",0.10006994841304541
2018-07-25,1252.62,1278.24,1249.05,1275.94,2575437,2575437,17.79,1.414,1267.53,"Jul 25, 18",0.11562472676401155
2018-07-26,1267.18,1287.4,1263,1285.5,2734302,2734302,9.56,0.749,1277.25,"Jul 26, 18",0.1239835621229343
2018-07-27,1289.12,1291.44,1244.49,1252.89,2418090,2418090,-32.61,-2.537,1261.61,"Jul 27, 18",0.09547084025531175
2018-07-30,1245.05,1252.89,1224.17,1230.04,2194837,2194837,-22.85,-1.824,1233.35,"Jul 30, 18",0.07549182477922525
2018-07-31,1231.71,1241.21,1216.19,1227.22,1969111,1969111,-2.82,-0.229,1229.72,"Jul 31, 18",0.07302614321937569
2018-08-01,1239.11,1245.9,1224.94,1232.99,1849740,1849740,5.77,0.47,1235.66,"Aug 1, 18",0.07807117251027364
2018-08-02,1218.5,1244.41,1218.06,1241.13,1735180,1735180,8.14,0.66,1234.1,"Aug 2, 18",0.08518842353764104
2018-08-03,1245.18,1246.52,1229.42,1238.16,1063244,1063244,-2.97,-0.239,1236.38,"Aug 3, 18",0.08259158870333132
2018-08-06,1241.61,1242.46,1230.53,1237.67,1105916,1105916,-0.49,-0.04,1236.41,"Aug 6, 18",0.08216315467342837
2018-08-07,1252.01,1266.08,1251.8,1255.84,2125256,2125256,18.17,1.468,1258.87,"Aug 7, 18",0.09805018798635995
2018-08-08,1256.72,1271.72,1252.12,1261.33,1718664,1718664,5.49,0.437,1264.76,"Aug 8, 18",0.10285039783159909
2018-08-09,1262.73,1271.96,1260.1,1264.46,1366318,1366318,3.13,0.248,1265.8,"Aug 9, 18",0.10558712949199964
2018-08-10,1259.18,1261.2,1247.16,1252.51,1334387,1334387,-11.95,-0.945,1253.5,"Aug 10, 18",0.09513858529334611
2018-08-13,1251.2,1265.97,1247.03,1248.64,1380882,1380882,-3.87,-0.309,1254.12,"Aug 13, 18",0.09175483081227599
2018-08-14,1252.5,1260.59,1239.54,1258.14,1403991,1403991,9.5,0.761,1253.49,"Aug 14, 18",0.10006120486141475
2018-08-15,1244.28,1251.98,1226.24,1232.22,1852558,1852558,-25.92,-2.06,1234.4,"Aug 15, 18",0.07739791903471188
