date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-07-03,1723.96,1725,1692.48,1693.96,2177276,2177276,-19.82,-1.157,1707.87,"Jul 3, 18",0.41655586496408364
2018-07-05,1705.38,1710.69,1682.15,1699.73,2983110,2983110,5.77,0.341,1698.7,"Jul 5, 18",0.4213809655218552
2018-07-06,1696,1715.27,1691.67,1710.63,2650262,2650262,10.9,0.641,1708.57,"Jul 6, 18",0.4304959735079403
2018-07-09,1724.05,1739.56,1716.23,1739.02,3011988,3011988,28.39,1.66,1728.32,"Jul 9, 18",0.454236806235
2018-07-10,1738.53,1750,1731,1743.07,3002905,3002905,4.05,0.233,1741.59,"Jul 10, 18",0.45762357525735264
2018-07-11,1737.99,1756.96,1734,1755,3209782,3209782,11.93,0.684,1748.81,"Jul 11, 18",0.4675999096861595
2018-07-12,1764.51,1798,1762.18,1796.62,4532743,4532743,41.62,2.372,1784.27,"Jul 12, 18",0.502404187886238
2018-07-13,1803.93,1815.3,1795.22,1813.03,4386679,4386679,16.41,0.913,1808.21,"Jul 13, 18",0.5161268742212523
2018-07-16,1821.95,1841.95,1814.45,1822.49,5466195,5466195,9.46,0.522,1827.26,"Jul 16, 18",0.5240376976660563
2018-07-17,1811.56,1851.69,1797.38,1843.93,5682881,5682881,21.44,1.176,1834.09,"Jul 17, 18",0.5419666675029061
2018-07-18,1848,1858.88,1831.27,1842.92,4861913,4861913,-1.01,-0.055,1843.81,"Jul 18, 18",0.5411220658454798
2018-07-19,1829.46,1841,1811.27,1812.97,4676942,4676942,-29.95,-1.625,1825.99,"Jul 19, 18",0.5160766998653656
2018-07-20,1825.01,1834.84,1810.06,1813.7,3891566,3891566,0.73,0.04,1822.69,"Jul 20, 18",0.5166871545286539
2018-07-23,1812.21,1819,1769.99,1802,3888462,3888462,-11.7,-0.645,1798.66,"Jul 23, 18",0.5069031551307461
2018-07-24,1829.01,1840,1809.38,1829.24,4278723,4278723,27.24,1.512,1826.6,"Jul 24, 18",0.5296823127033108
2018-07-25,1829.3,1863.84,1822.64,1863.61,3836333,3836333,34.37,1.879,1844.23,"Jul 25, 18",0.5584238562337456
2018-07-26,1839,1844.68,1804.5,1808,9924371,9924371,-55.61,-2.984,1819.83,"Jul 26, 18",0.5119205907194168
2018-07-27,1876.05,1880.05,1806.53,1817.27,9680959,9680959,9.27,0.513,1838.32,"Jul 27, 18",0.5196725287039129
2018-07-30,1827.33,1829.5,1766.02,1779.22,6562321,6562321,-38.05,-2.094,1791.59,"Jul 30, 18",0.4878536246790933
2018-07-31,1786.49,1801.83,1739.32,1777.44,5738713,5738713,-1.78,-0.1,1777.73,"Jul 31, 18",0.4863651187877877
